FullCategoryName,UPC,BundleTitle,Condition,Order_Type,Average Checked In per Day,Average Produced per Day,Average Sold per Day After Listing,Average Sold per Day,Sold Quantity,GAAP Sales,Sold Recovery % (Lowest Retail),Sold Recovery % (Anchor MSRP),Average Shipped per Day,Shipped Quantity,Shipped GAAP Sales
Home -> Kitchen & Dining,86279046819,Cuisinart CPT-122 2-Slice Compact Plastic Toaster (White),BRAND NEW,B2BMarketplace,0.016393443,0.016666667,0.028571429,0.038461538,1,$8 ,27%,27%,0.05,1,$8 
"Home -> Appliances -> Small Appliances -> Food Processors, Blenders, Mixers & Ice Cream Makers",86279175304,"Cuisinart RHM-100 EvolutionX Cordless Hand Mixer, 5 Speeds, Gray/Black",BRAND NEW,B2BMarketplace,0.129032258,0.129032258,5.333333333,0.133333333,8,$320 ,50%,85%,0.142857143,8,$320 
Home -> Kitchen & Dining,86279219466,"Cuisinart CSM-4RSDA Non-Stick Two at a Time Sandwich Maker, Red",BRAND NEW,B2BMarketplace,0.016,0.016,0.125,0.018348624,2,$22 ,39%,55%,0.019607843,2,$22 
Home -> Kitchen & Dining,86279222688,Cuisinart MultiClad Pro Triple Ply Stainless Cookware 12 Piece Set - Dishwasher Safe,BRAND NEW,B2BMarketplace,1.116465863,1.120967742,9.689568706,1.478723404,278,"$33,360 ",55%,48%,1.502702703,278,"$33,360 "
Electronics -> Computers -> Accessories -> Keyboards & Mice,87944787808,Lenovo 31P7410 03X7182 Optical 3-Button Travel Wheel Mouse,BRAND NEW,B2BMarketplace,2.760147601,0.004761905,8.543871973,3.561904762,748,"$1,650 ",11%,11%,3.578947368,748,"$1,650 "
Movies & TV Media -> Blu-ray Discs,89859920325,Vci Video La Barraca (Blu-ray),BRAND NEW,B2BMarketplace,0.006535948,0.007751938,0.010309278,0.017857143,1,$2 ,8%,8%,0.019230769,1,$2 
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",91074021510,"Eastsport 119653DW-GC1 Unisex 3-Piece Combo Backpack with Lunch Box and Pouch, Gray Red Cracks",BRAND NEW,B2BMarketplace,0.018867925,0.018867925,0.043478261,0.033333333,1,$10 ,34%,34%,0.035714286,1,$10 
Home -> Heating & Cooling -> Fans,92926999001,Honeywell HT-900V3 TurboForce Table Turbo Fan - Black,BRAND NEW,B2BMarketplace,0.024193548,0.024193548,0.030612245,0.115384615,3,$15 ,28%,33%,0.15,3,$15 
Electronics -> Computers -> Computer Software -> Games,93155170209,Bethesda DOOM Standard Edition - Windows - Video Game,BRAND NEW,B2BMarketplace,0.02417962,0.041297935,0.040362438,0.133333333,14,$38 ,14%,14%,0.133333333,14,$38 
Electronics -> Video Games -> Games -> Microsoft,93155170421,Bethesda Softworks Fallout 4 (Xbox One) - Video Game,BRAND NEW,B2BMarketplace,0.029806259,,0.235432607,0.037878788,20,$60 ,5%,5%,0.038167939,20,$60 
Electronics -> Video Games -> Games -> Microsoft,93155171329,Bethesda Dishonored 2 - Xbox One Standard Edition,BRAND NEW,B2BMarketplace,0.029325513,0.05899705,0.040979408,0.138888889,20,$100 ,13%,6%,0.141843972,20,$100 
Electronics -> Video Games -> Games -> Microsoft,93155174146,Bethesda Softworks Doom Eternal Xbox One,BRAND NEW,B2BMarketplace,0.5,0.5,1.25,0.833333333,5,$30 ,15%,10%,1,5,$30 
Electronics -> Video Games -> Games -> Sony,93155175440,Bethesda Ghostwire: Tokyo Standard Edition (PlayStation 5),BRAND NEW,B2BMarketplace,0.018181818,0.018181818,1,0.018518519,1,$5 ,8%,8%,0.018867925,1,$5 
Electronics -> Video Games -> Games -> Nintendo,93155175761,Bethesda Doom Slayers Collection (Nintendo Switch),BRAND NEW,B2BMarketplace,0.08,0.08,0.363636364,0.095238095,2,$52 ,62%,62%,0.071428571,1,$25 
Electronics -> Video Games -> Games -> Microsoft,93155175815,Bethesda Skyrim Anniversary Edition (Xbox One),BRAND NEW,B2BMarketplace,0.52173913,0.52173913,2.360655738,1,12,$155 ,41%,26%,1.090909091,12,$155 
Electronics -> Video Games -> Games -> Sony,93155175822,Bethesda Skyrim Anniversary Edition - PlayStation 4,BRAND NEW,B2BMarketplace,0.416666667,0.416666667,0.714285714,1,5,$65 ,31%,26%,1.666666667,5,$65 
Electronics -> Video Games -> Games -> Microsoft,93155176119,Bethesda Starfield (Xbox Series X),BRAND NEW,B2BMarketplace,0.058823529,0.058823529,0.1,0.142857143,1,$25 ,36%,36%,,,
Electronics -> Video Games -> Games -> Microsoft,93155176164,Bethesda Starfield: Constellation Edition (Xbox Series X),BRAND NEW,B2BMarketplace,0.008196721,0.008403361,0.00952381,0.071428571,1,$170 ,57%,57%,0.090909091,1,$170 
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",93177604478,Strawberry Shortcake Pre-K Small Denim Backpack Sack,BRAND NEW,B2BMarketplace,0.011494253,0.015503876,0.032258065,0.017857143,2,$12 ,38%,38%,0.018018018,2,$12 
Music -> Music CDs/Vinyl/Tapes,93624849773,Warner Records Zach Bryan (Vinyl),BRAND NEW,B2BMarketplace,0.029411765,0.029411765,0.173913043,0.035714286,2,$20 ,29%,29%,0.038461538,2,$20 
Music -> Music CDs/Vinyl/Tapes,93624858614,Warner Records Swimming 5-Year LP (Vinyl),BRAND NEW,B2BMarketplace,0.014925373,0.014925373,0.090909091,0.017857143,1,$10 ,13%,13%,0.019230769,1,$10 
Health & Beauty -> Makeup,94800352216,stila SB90030001 Heavens Hue Highlighter Kitten Highlighter for Women - 0.35 oz,BRAND NEW,B2BMarketplace,0.089928058,0.147492625,0.186567164,0.184501845,50,$550 ,41%,41%,0.184501845,50,$550 
Health & Beauty -> Makeup,94800352223,stila SB90030001 Heavens Hue Highlighter - Bronze 0.35 oz Highlighter,BRAND NEW,B2BMarketplace,0.03057554,0.050147493,0.062962963,0.063197026,17,$187 ,41%,41%,0.062962963,17,$187 
Electronics -> Computers -> Accessories -> Keyboards & Mice,97855161673,Logitech 910-005973 G502 HERO Mouse and G240 Mouse Pad Bundle,BRAND NEW,B2BMarketplace,0.116438356,0.116438356,0.658314351,0.144067797,17,$391 ,46%,46%,0.154545455,17,$391 
Electronics -> Computers -> Accessories -> Keyboards & Mice,97855168825,"Logitech 920-010433 Full-Size Corded Gaming Keyboard, Black",BRAND NEW,B2BMarketplace,0.118055556,0.131782946,0.911671924,0.144067797,17,$425 ,36%,32%,0.144067797,17,$425 
Electronics -> Computers -> Accessories -> Other,97855174895,Logitech 960-001211 1080p Pro Stream Webcam for HD Video Streaming and Recording,BRAND NEW,B2BMarketplace,2.403846154,2.564102564,47.13423831,2.717391304,500,"$13,520 ",42%,42%,2.873563218,500,"$13,520 "
Jewelry -> Earrings,98087831624,Brilliance Fine Jewelry TRE027992Y28 10K Yellow Gold 1.52MM x 28MM Hollow Round Diamond-Cut Hoop Earrings,BRAND NEW,B2BMarketplace,0.008547009,0.009090909,0.125,0.009803922,1,$30 ,38%,38%,0.011111111,1,$30 
Home -> Kitchen & Dining,1.0016E+13,"Tramontina PrimaWare 18-Piece Nonstick Cookware Set, Red",BRAND NEW,B2BMarketplace,0.008097166,0.015503876,0.016,0.022222222,2,$40 ,18%,18%,0.029850746,2,$40 
Toys -> Dolls,1.00351E+13,Rainbow High 2022 Celebration Edition Dia De Los Muertos - Maria Garcia Fashion Collector Doll,BRAND NEW,B2BMarketplace,0.233532934,0.302325581,1.828125,0.351351351,39,$780 ,16%,57%,0.357798165,39,$780 
Health & Beauty -> Bath & Body,1.00376E+11,Versace Women Yellow Diamond Shower Gel,BRAND NEW,B2BMarketplace,0.002604167,0.007751938,0.003546099,0.011363636,1,$20 ,40%,40%,0.025641026,1,$20 
Electronics -> Video Games -> Games -> Nintendo,1.00377E+11,Universal Studios Blaze and the Monster Machines Axle City Racers - Nintendo Switch Game,BRAND NEW,B2BMarketplace,0.035714286,0.035714286,0.333333333,0.04,1,$6 ,22%,19%,0.041666667,1,$6 
Home -> Vacuums,1.06224E+13,Shark LA300 Navigator Lift-Away ADV Upright Vacuum,BRAND NEW,B2BMarketplace,0.006666667,0.008695652,0.009009009,0.025641026,1,$39 ,21%,21%,0.026315789,1,$39 
"Sports, Fitness & Outdoors -> Camping & Hiking",1.06283E+13,"Ozark Trail 73 Quart High Performance Hard Sided Cooler, White - Plastic",BRAND NEW,B2BMarketplace,0.010526316,0.010526316,0.021276596,0.020833333,1,$75 ,41%,41%,0.022222222,1,$75 
Electronics -> Cellular Phones -> Accessories -> Other,1.90198E+11,Apple MQGH2AM/A USB-C to Lightning Cable (2 m),BRAND NEW,B2BMarketplace,0.040322581,0.07751938,0.091157703,0.135135135,10,$50 ,14%,14%,0.158730159,10,$50 
Electronics -> Cellular Phones -> Accessories -> Cases,1.90198E+11,Apple MQH92ZM/A iPhone 8 / 7 Leather Case - Black,BRAND NEW,B2BMarketplace,0.064516129,0.064516129,0.08,0.4,2,$6 ,7%,7%,,,
Electronics -> Headphones & Portable Speakers -> Accessories,1.90199E+11,Apple MR8U2AM/A Wireless Charging Case for AirPods,BRAND NEW,B2BMarketplace,0.075,0.075,0.091836735,0.6,3,$57 ,29%,24%,0.75,3,$57 
Electronics -> Cellular Phones -> Accessories -> Cases,1.90199E+11,Apple Silicone Case (for iPhone Xs) - Black,BRAND NEW,B2BMarketplace,0.052631579,0.052631579,0.088888889,0.4,2,$6 ,8%,8%,0.333333333,1,$3 
Electronics -> Tablets & eReaders -> Accessories -> Apple iPad,1.90199E+11,Apple MU8F2AM/A Pencil (2nd Gen) iPad Stylus,BRAND NEW,B2BMarketplace,0.018867925,0.018867925,1,0.019230769,1,$60 ,47%,47%,0.021276596,1,$60 
Electronics -> Cellular Phones -> Accessories -> Cases,1.90199E+11,Apple Silicone Case (for iPhone 11) - Black,BRAND NEW,B2BMarketplace,0.011904762,0.011904762,0.142857143,0.012987013,1,$10 ,26%,10%,0.013157895,1,$10 
Electronics -> Cellular Phones -> Accessories -> Cases,1.90199E+11,"Apple MWYE2ZM/A Leather Case for iPhone 11 Pro, Black",BRAND NEW,B2BMarketplace,0.035714286,0.035714286,0.062068966,0.6,3,$6 ,6%,4%,0.75,3,$6 
Electronics -> Tablets & eReaders -> Accessories -> Apple iPad,1.90199E+11,Apple MX3L2LL/A Smart Keyboard for iPad (7th generation) and iPad Air (3rd generation),BRAND NEW,B2BMarketplace,0.008928571,0.009009009,0.024390244,0.014285714,1,$20 ,13%,13%,0.014925373,1,$20 
Electronics -> GPS & Navigation -> GPS Accessories,1.90199E+11,"Apple MX4A2ZM/A AirTag Leather Loop, Saddle Brown",BRAND NEW,B2BMarketplace,0.01459854,0.046511628,0.019543974,0.057692308,6,$30 ,15%,13%,0.058252427,6,$30 
Home -> Home Security & Safety,1.90199E+11,Apple MX542AM/A AirTag 4 Pack,BRAND NEW,B2BMarketplace,0.743902439,0.7625,17.88942308,0.7625,61,"$3,637 ",63%,63%,0.571428571,40,"$2,377 "
Electronics -> Tablets & eReaders -> Accessories -> Apple iPad,1.902E+11,Apple MXNL2LL/A Smart Keyboard Folio for iPad Pro 12.9 inch (4th generation),BRAND NEW,B2BMarketplace,0.070175439,0.070175439,0.181818182,0.222222222,4,$140 ,18%,18%,0.363636364,4,$140 
Electronics -> Cellular Phones -> Accessories -> Cases,1.902E+11,"Apple MXYH2ZM/A iPhone SE Silicone Case, Black",BRAND NEW,B2BMarketplace,0.023809524,0.023809524,0.285714286,0.025974026,2,$10 ,14%,13%,0.026315789,2,$10 
Electronics -> Cellular Phones -> Accessories -> Cases,1.902E+11,"Apple MXYJ2ZM/A iPhone SE Silicone Case, White",BRAND NEW,B2BMarketplace,0.111111111,0.111111111,0.153846154,0.4,2,$6 ,11%,7%,0.5,2,$6 
Electronics -> Wearable Technology -> Accessories -> Apple Watch,1.902E+11,Apple MYAX2AM/A Watch Sport Band 44mm Deep Navy,BRAND NEW,B2BMarketplace,0.05952381,0.05952381,0.714285714,0.064935065,5,$35 ,14%,14%,0.065789474,5,$35 
Music -> Music CDs/Vinyl/Tapes,1.90297E+11,12 Tone Music Dolly Parton A Holly Dolly Christmas (Vinyl),BRAND NEW,B2BMarketplace,0.01119403,0.023255814,0.02195122,0.028846154,3,$30 ,23%,53%,0.032967033,3,$30 
"Electronics -> Printers, Scanners & Faxes -> Ink, Toner, Accessories & Supplies",1.90781E+11,HP N9J92AN#140 64XL Black High Yield Original Ink Cartridge,BRAND NEW,B2BMarketplace,0.013157895,0.013157895,0.0625,0.016666667,1,$19 ,41%,41%,0.018518519,1,$19 
"Clothing, Shoes & Accessories -> Clothing -> Mens -> T-Shirts, Polos, Sweaters",1.9084E+11,"HUK Men's Icon X Camo Long Sleeve Performance Fishing Shirt, Small",BRAND NEW,B2BMarketplace,0.01369863,0.01369863,0.026315789,0.028571429,1,$12 ,15%,32%,0.03030303,1,$12 
Movies & TV Media -> DVD Discs,1.91329E+11,Universal Pictures Home Entertainment Magnum P.I.: The Complete Series (DVD),BRAND NEW,B2BMarketplace,0.016949153,0.016949153,0.333333333,0.017857143,1,$10 ,17%,13%,0.018518519,1,$10 
Movies & TV Media -> Blu-ray Discs,1.91329E+11,Paramount Dungeons & Dragons: Honor Among Thieves (Blu-Ray + Digital Copy),BRAND NEW,B2BMarketplace,0.15,0.15,0.857142857,0.1875,6,$24 ,16%,20%,0.193548387,6,$24 
Movies & TV Media -> DVD Discs,1.91329E+11,"Universal Jurassic Park Trilogy Jurassic Park, The Lost World: Jurassic Park & Jurassic Park III (DVD)",BRAND NEW,B2BMarketplace,0.127272727,0.127272727,0.502564103,0.194444444,14,$56 ,27%,27%,0.2,14,$56 
Movies & TV Media -> DVD Discs,1.91329E+11,Universal Home Video Oppenheimer (Blu-ray + DVD + Digital),BRAND NEW,B2BMarketplace,0.125,0.125,0.2,0.333333333,4,$20 ,18%,21%,0.666666667,4,$20 
"Clothing, Shoes & Accessories -> Shoes -> Mens",1.91448E+11,"Crocs 205969-463 Men's Baya Lined Clogs, Men 9/Women 11, Black",BRAND NEW,B2BMarketplace,0.016393443,0.016393443,0.2,0.017857143,1,$10 ,33%,27%,0.018518519,1,$10 
"Clothing, Shoes & Accessories -> Shoes -> Womens",1.91449E+11,"Crocs at Work Unisex Bistro Slip Resistant Clog, Men 5/Women 7, Medium",BRAND NEW,B2BMarketplace,0.018518519,0.018518519,0.090909091,0.023255814,1,$15 ,27%,27%,0.024390244,1,$15 
"Clothing, Shoes & Accessories -> Shoes -> Mens",1.91449E+11,"Crocs 10126 Unisex-Adult Baya Clogs, Bright Cobalt, 10 Women/8 Men",BRAND NEW,B2BMarketplace,0.01369863,0.01369863,0.166666667,0.014925373,1,$12 ,32%,32%,0.014925373,1,$12 
"Clothing, Shoes & Accessories -> Shoes -> Boys",1.91449E+11,"Crocs 207093-260 Toddler & Kids Realtree Classic Clog, Sizes 4-5",BRAND NEW,B2BMarketplace,0.016129032,0.016129032,0.03125,0.033333333,1,$15 ,36%,36%,0.037037037,1,$15 
"Clothing, Shoes & Accessories -> Shoes -> Womens",1.91449E+11,Crocs Men's and Women's Unisex Baya Clog Baya Sandals Men 10/Women 12,BRAND NEW,B2BMarketplace,0.040540541,0.040540541,0.096774194,0.069767442,3,$36 ,40%,40%,0.075,3,$36 
"Clothing, Shoes & Accessories -> Shoes -> Womens",1.91449E+11,"Crocs Unisex Baya Tie Dye Clog Sandal, M9/W11 Size, White",BRAND NEW,B2BMarketplace,0.029850746,0.029850746,0.054054054,0.066666667,2,$24 ,34%,40%,0.071428571,2,$24 
"Clothing, Shoes & Accessories -> Shoes -> Boys",1.91449E+11,"Crocs 207005 Unisex Kids Crocband Clog, Black, C7",BRAND NEW,B2BMarketplace,0.025641026,0.025641026,0.111111111,0.033333333,1,$15 ,43%,75%,0.035714286,1,$15 
"Clothing, Shoes & Accessories -> Shoes -> Girls",1.91449E+11,"Crocs Kids Crocband Clog Sandal, Sizes 11-5",BRAND NEW,B2BMarketplace,0.018181818,0.018181818,0.04,0.033333333,1,$12 ,27%,60%,0.035714286,1,$12 
"Clothing, Shoes & Accessories -> Shoes -> Womens",1.91449E+11,"Crocs 205969 Unisex Baya Lined Clog White/Light Grey, Men 4 / Women 6",BRAND NEW,B2BMarketplace,0.055555556,0.055555556,0.166666667,0.083333333,1,$9 ,35%,28%,0.1,1,$9 
"Clothing, Shoes & Accessories -> Shoes -> Womens",1.91449E+11,"Crocs 20596911HM5W7 Baya Lined Clog White/Light Grey, Men 5/Women 7",BRAND NEW,B2BMarketplace,0.013513514,0.01369863,0.111111111,0.015384615,1,$15 ,25%,43%,0.016129032,1,$15 
"Clothing, Shoes & Accessories -> Shoes -> Girls",1.91449E+11,Crocs 207324-4JQ Fun Lab Little & Big Kids Lined Disney Frozen Clog 6-3 Mineral Blue,BRAND NEW,B2BMarketplace,0.016129032,0.016129032,0.052631579,0.023255814,1,$12 ,41%,50%,0.025,1,$12 
"Clothing, Shoes & Accessories -> Shoes -> Mens",1.91449E+11,"Crocs 206715-4TA-M10 Men's LiteRide 360 Pacer Lace-up Sneaker, Size: 10, Navy/Blue Grey",BRAND NEW,B2BMarketplace,0.013333333,0.013333333,0.125,0.014925373,1,$15 ,46%,59%,0.014925373,1,$15 
"Clothing, Shoes & Accessories -> Shoes -> Womens",1.91449E+11,Crocs 205089 Unisex Bayaband Clog Sandal pink Men 7/Women 9,BRAND NEW,B2BMarketplace,0.013513514,0.01369863,0.111111111,0.015384615,1,$12 ,22%,30%,0.016129032,1,$12 
"Clothing, Shoes & Accessories -> Shoes -> Girls",1.91449E+11,"Crocs Little & Big Kids Cutie Crush Clog Sandal, Little Kid 11, Leopard - Synthetic Material",BRAND NEW,B2BMarketplace,0.080645161,0.080645161,0.20661157,0.11627907,5,$60 ,55%,55%,0.125,5,$60 
"Clothing, Shoes & Accessories -> Shoes -> Womens",1.91449E+11,"Crocs Women's Tulum Sandals Black/Black, 5",BRAND NEW,B2BMarketplace,0.011111111,0.011111111,0.142857143,0.012048193,1,$7 ,17%,54%,0.012048193,1,$7 
Electronics -> Video Games -> Games -> Sony,1.91642E+11,Astragon Entertainment Construction Simulator (PlayStation 4),BRAND NEW,B2BMarketplace,0.12195122,0.125,0.342465753,0.208333333,5,$25 ,10%,13%,0.384615385,5,$25 
Home -> Kitchen & Dining,1.91719E+11,"Simple Modern Kids Disney Water Bottle 2-Pack Set, 16-oz. Break Resistant Plastic & 14-oz. Stainless Steel with Straw Lid - Mandalorian",BRAND NEW,B2BMarketplace,0.175,0.175,0.212121212,1,7,$63 ,36%,36%,,,
Patio & Garden -> Pools & Water Fun,1.92072E+11,Play Day Beach Play Center,BRAND NEW,B2BMarketplace,0.00304414,0.005865103,0.00625,0.005970149,2,$32 ,40%,53%,0.005970149,2,$32 
Patio & Garden -> Pools & Water Fun,1.92072E+11,"Summer Waves 16 ft Dark Double Rattan Elite Frame Pool, Unisex - High Quality",BRAND NEW,B2BMarketplace,0.002427184,0.008695652,0.003663004,0.028571429,1,$8 ,3%,2%,0.03030303,1,$8 
Electronics -> Computers -> Accessories -> Docks,1.92076E+11,Lenovo 40AH0135US 135W ThinkPad Pro Docking Station,BRAND NEW,B2BMarketplace,0.393442623,,0.821917808,0.96,120,"$3,600 ",19%,19%,1.034482759,120,"$3,600 "
Electronics -> Computers -> Accessories -> Other,1.9233E+11,Lenovo 4X90Q93303 USB-C to DisplayPort Adapter,BRAND NEW,B2BMarketplace,0.276666667,,0.99093786,0.441489362,83,$415 ,11%,11%,0.443850267,83,$415 
Office -> Office Supplies,1.92545E+11,HP 3YL65AN#140 Ink Cartridge Black,BRAND NEW,B2BMarketplace,0.010989011,0.011111111,0.0625,0.013513514,1,$17 ,42%,41%,0.016393443,1,$17 
"Electronics -> Printers, Scanners & Faxes -> Ink, Toner, Accessories & Supplies",1.92546E+11,"HP 3YL61AN#140 910XL/910 Black High Yield & Cyan/Magenta/Yellow Standard Yield Ink Cartridge, 4 Pack",BRAND NEW,B2BMarketplace,0.020134228,0.040816327,0.170616114,0.057692308,6,$60 ,50%,13%,0.06122449,6,$60 
Toys -> Dolls,1.92995E+11,Encanto 219431 Disney Mirabel Doll Playset,BRAND NEW,B2BMarketplace,0.238095238,0.238095238,1.428571429,0.285714286,20,$160 ,23%,67%,0.289855072,20,$160 
Toys -> Dolls,1.92995E+11,"Disney ily 4EVER Dolls 228571 Disney 100 - Stitch 11.5"" Tall with 13 Points of Articulation, Two Complete Mix-and-Match Outfits and Glittery Mickey Ring",BRAND NEW,B2BMarketplace,0.358974359,0.368421053,2.227272727,0.451612903,14,$140 ,33%,48%,0.56,14,$140 
Toys -> Stuffed Animals,1.93052E+11,Zuru Rainbocorns Fairycorn Surprise Collectible Plush Toy,BRAND NEW,B2BMarketplace,0.530434783,0.719764012,1.315887189,0.794788274,244,"$1,570 ",39%,29%,0.802631579,244,"$1,570 "
Toys -> Action Figures,1.93052E+11,Smashers Jurassic Light-Up Dino Surprise Egg Mini Figure Set,BRAND NEW,B2BMarketplace,0.154929577,0.166666667,0.657608696,0.35483871,11,$44 ,27%,23%,0.392857143,11,$44 
Toys -> Water Guns & Foam Blasters,1.93052E+11,"Zuru 36620 Hyper Gel HPG-700 Blaster (20,000 Hyper Gel Pellets)",BRAND NEW,B2BMarketplace,0.257352941,0.257352941,0.833333333,0.388888889,35,$525 ,30%,38%,0.472972973,35,$525 
"Electronics -> Printers, Scanners & Faxes -> Ink, Toner, Accessories & Supplies",1.93424E+11,HP 67XL/67 67 Tri-Color Ink Cartridges High/Standard Yield 2 Per Pack,BRAND NEW,B2BMarketplace,0.083333333,0.102272727,9,0.103448276,9,$162 ,44%,44%,0.121621622,9,$162 
Home Improvement -> Home Automation,1.93575E+11,Google GA01318-US Nest Doorbell Battery Powered - Snow,BRAND NEW,B2BMarketplace,0.061583578,0.067092652,0.196875,0.165354331,21,"$1,425 ",38%,38%,0.170731707,21,"$1,425 "
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",1.936E+11,Michael Kors 35T0SCFT3B-001 Charlotte Large Top Zip Tote (Black Signature),BRAND NEW,B2BMarketplace,0.048387097,0.049180328,0.096774194,0.1,3,$180 ,50%,50%,0.107142857,3,$180 
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",1.93625E+11,No Boundaries Women's Contemporary Tote Crossbody Handbag Silver Mirror,BRAND NEW,B2BMarketplace,0.135135135,0.135135135,0.438596491,0.204081633,10,$35 ,18%,18%,0.217391304,10,$35 
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",1.93625E+11,"Luv Betsey Women's Clover Top Handle Crossbody, White",BRAND NEW,B2BMarketplace,0.025641026,0.025641026,0.111111111,0.033333333,1,$26 ,93%,98%,0.035714286,1,$26 
Electronics -> Computers -> Accessories -> Docks,1.93638E+11,"Lenovo 40ANY230US Thunderbolt 3 Workstation Dock Gen 2, Diamond Ash",BRAND NEW,B2BMarketplace,0.00862069,0.008695652,0.029411765,0.012820513,1,$133 ,39%,32%,0.013333333,1,$133 
Home -> Decor,1.93849E+11,"Nutcracker A23895 Dr Seuss' The Grinch Who Stole Christmas, 2023 Grinch, 11"" Tall, Who Hash, Green, Red, Multi-Color",BRAND NEW,B2BMarketplace,0.134831461,0.134831461,6,0.137931034,12,$120 ,25%,56%,0.151898734,12,$120 
Party & Occasions -> Decorations & Favors,1.93849E+11,"Dr Suess' The Grinch Who Stole Christmas christmas, Grinch Tree Hugger, Plush",BRAND NEW,B2BMarketplace,0.112359551,0.112359551,5,0.114942529,10,$80 ,62%,8%,0.126582278,10,$80 
